id,long,lat,rentvalue,year
6912,-73.96841,40.79069,5,1887
6913,-73.96841,40.79069,25,1887
6922,-73.96849,40.79073,53,1887
6923,-73.96849,40.79073,53,1887
7118,-73.947027,40.790801,21,1887
7334,-73.938864,40.803265,14,1887
7336,-73.938818,40.803245,5,1887
7341,-73.938807,40.803194,34,1887
7453,-73.93729,40.79696,30,1887
7467,-73.93974,40.79213,5,1887
7572,-73.94161,40.80281,5,1887
7633,-73.971914,40.759567,13,1887
7634,-73.971356,40.760162,56,1887
7658,-73.972364,40.757208,61,1887
7659,-73.972364,40.757208,9,1887
7683,-73.96825,40.761261,12,1887
7784,-73.97348,40.75035,36,1887
7795,-73.96637,40.759,31,1887
7798,-73.96628,40.75897,29,1887
7801,-73.96621,40.75893,55,1887
7807,-73.96612,40.7589,15,1887
7872,-73.9705,40.74895,20,1887
7885,-73.96177,40.75896,15,1887
43,-73.959966,40.762909,53,1888
63,-73.951289,40.770613,14,1888
85,-73.96204,40.76711,49,1888
86,-73.96204,40.76711,62,1888
100,-73.96075,40.76798,62,1888
113,-73.95862,40.77065,44,1888
136,-73.96061,40.76629,50,1888
137,-73.96061,40.76629,41,1888
138,-73.96061,40.76629,48,1888
140,-73.96061,40.76629,12,1888
191,-73.95505,40.77173,64,1888
192,-73.95505,40.77173,15,1888
194,-73.95505,40.77173,14,1888
198,-73.95505,40.77173,59,1888
216,-73.95478,40.77139,17,1888
220,-73.95478,40.77139,64,1888
221,-73.95478,40.77139,15,1888
222,-73.95478,40.77139,17,1888
250,-73.9527,40.77158,58,1888
262,-73.952,40.77127,17,1888
263,-73.952,40.77127,34,1888
264,-73.952,40.77127,51,1888
265,-73.952,40.77127,60,1888
321,-73.9897,40.75894,22,1888
337,-73.98737,40.76202,20,1888
346,-73.98824,40.76212,54,1888
347,-73.98824,40.76212,54,1888
348,-73.98824,40.76212,21,1888
495,-73.98917,40.7651,8,1888
574,-73.98801,40.76856,22,1888
575,-73.98801,40.76856,53,1888
643,-73.99374,40.76526,48,1888
696,-73.99296,40.718171,31,1888
720,-73.99695,40.7152,62,1888
762,-74.008954,40.704713,27,1888
775,-74.007901,40.710542,13,1888
776,-74.007901,40.710542,41,1888
786,-74.00203,40.70888,44,1888
790,-74.00835,40.70381,65,1888
800,-73.98386,40.770466,24,1888
801,-73.98386,40.770466,17,1888
802,-73.98386,40.770466,44,1888
810,-73.984272,40.770526,35,1888
821,-73.98610644,40.77135801,62,1888
833,-73.983361,40.776538,41,1888
849,-73.98773235,40.77367679,30,1888
890,-73.984809,40.771727,34,1888
891,-73.984809,40.771727,44,1888
892,-73.984809,40.771727,63,1888
894,-73.98770075,40.77376644,28,1888
919,-73.98334,40.7767,20,1888
920,-73.98334,40.7767,44,1888
922,-73.98343,40.77674,45,1888
925,-73.98343,40.77674,56,1888
1024,-73.98125,40.77287,26,1888
1028,-73.98365,40.76967,5,1888
1095,-73.978862,40.762595,7,1888
1097,-73.978862,40.762595,57,1888
1107,-73.979493,40.762004,41,1888
1182,-73.978986,40.764299,64,1888
1183,-73.985205,40.755312,53,1888
1208,-73.982722,40.760054,5,1888
1221,-73.987441,40.75248,35,1888
1229,-73.988676,40.75161,41,1888
1341,-73.98708,40.75687,64,1888
1446,-73.99249,40.75106,63,1888
1537,-73.98893,40.75705,50,1888
1616,-73.99212,40.75329,44,1888
1717,-73.97563,40.75694,46,1888
1767,-73.97746,40.75816,10,1888
1849,-73.959024,40.77648,9,1888
1882,-73.961529,40.772806,37,1888
1883,-73.961529,40.772806,59,1888
1893,-73.956415,40.779834,59,1888
1897,-73.96141,40.77276,55,1888
1898,-73.96141,40.77276,16,1888
1929,-73.958004,40.776211,36,1888
1979,-73.960967,40.774614,24,1888
2025,-73.95219,40.782956,29,1888
2161,-73.96262,40.77409,25,1888
2580,-73.977413,40.75101,39,1888
2581,-73.977413,40.75101,53,1888
2583,-73.977413,40.75101,64,1888
2589,-73.976802,40.750877,55,1888
2611,-73.976477,40.749837,55,1888
2664,-73.97801,40.74507,19,1888
2714,-73.97591,40.74635,19,1888
3328,-73.94195,40.80867,58,1888
3393,-73.94823,40.81224,30,1888
3396,-73.94823,40.81224,28,1888
3593,-73.9417,40.81126,59,1888
3639,-73.94933,40.78517,34,1888
3640,-73.94933,40.78517,48,1888
3648,-73.95238,40.7796,23,1888
3649,-73.95238,40.7796,43,1888
3651,-73.95567,40.7753,20,1888
3652,-73.95567,40.7753,28,1888
3658,-73.95559,40.77527,56,1888
3659,-73.95559,40.77527,39,1888
3716,-73.95067,40.77628,32,1888
3717,-73.95067,40.77628,63,1888
4006,-73.98086,40.71589,34,1888
4126,-73.987105,40.734285,56,1888
4162,-73.98631,40.73311,49,1888
4266,-73.98233,40.73363,27,1888
4289,-73.98224,40.73359,43,1888
4295,-73.98116,40.73502,42,1888
4347,-73.988374,40.730323,54,1888
4385,-73.98726,40.73255,50,1888
4389,-73.98726,40.73255,11,1888
4493,-73.98918,40.72951,55,1888
4570,-74.00741,40.72701,31,1888
4701,-73.99616,40.741981,12,1888
4710,-73.996495,40.741902,52,1888
4711,-73.996495,40.741902,55,1888
4716,-73.996554,40.741927,55,1888
4737,-73.999976,40.74327,54,1888
4738,-73.999976,40.74327,33,1888
4741,-73.9949,40.74481,54,1888
4786,-73.99613,40.74506,48,1888
4810,-74.00012,40.74036,51,1888
4845,-73.99597,40.74594,20,1888
4877,-74.00007,40.7412,29,1888
4989,-74.00043,40.74355,58,1888
4990,-74.00043,40.74355,25,1888
4998,-73.99616,40.74948,38,1888
5061,-74.00297,40.74062,31,1888
5106,-74.00086,40.74449,14,1888
5107,-73.99484,40.75279,60,1888
5191,-73.99986,40.74605,7,1888
5256,-74.00124,40.74571,56,1888
5311,-74.00579,40.74142,30,1888
5324,-73.9994,40.74976,14,1888
5325,-73.9994,40.74976,47,1888
5332,-74.00401,40.7443,18,1888
5333,-74.00401,40.7443,36,1888
5392,-73.98921,40.73765,20,1888
5413,-73.99611,40.75364,35,1888
5465,-73.99172,40.74321,64,1888
5476,-73.99512,40.73861,42,1888
5634,-74.005137,40.737236,29,1888
5664,-74.000002,40.730574,40,1888
5677,-73.993244,40.734474,64,1888
5678,-73.993244,40.734474,60,1888
5699,-74.002922,40.737975,24,1888
5704,-74.00396,40.731288,14,1888
5705,-74.00396,40.731288,20,1888
5743,-74.004043,40.731262,54,1888
5744,-74.004043,40.731262,16,1888
5793,-74.00489,40.73392,17,1888
5852,-74.00421,40.73618,34,1888
5867,-73.99388,40.73187,59,1888
5870,-74.00419,40.7377,26,1888
5951,-73.99942,40.73096,11,1888
6060,-73.99775,40.73008,9,1888
6078,-74.00487,40.7291,48,1888
6094,-73.99758,40.73522,51,1888
6196,-73.969266,40.790968,56,1888
6200,-73.969266,40.790968,53,1888
6509,-73.9665,40.79968,39,1888
6579,-73.96719,40.79947,51,1888
6593,-73.96734,40.79953,12,1888
7041,-73.945367,40.795226,30,1888
7042,-73.945358,40.795222,51,1888
7047,-73.945612,40.795431,24,1888
7049,-73.945561,40.795407,19,1888
7051,-73.94553382,40.79531496,43,1888
7054,-73.945313,40.795204,61,1888
7065,-73.945193,40.795075,49,1888
7089,-73.946985,40.793861,52,1888
7259,-73.94693,40.79519,46,1888
7261,-73.94693,40.79519,36,1888
7407,-73.93812,40.79911,22,1888
7477,-73.93568,40.79642,65,1888
7485,-73.93483,40.79604,60,1888
7493,-73.93525,40.79516,53,1888
7494,-73.93538,40.79485,56,1888
7559,-73.94154,40.80358,9,1888
7573,-73.94161,40.80281,20,1888
7603,-73.94058,40.80399,55,1888
7606,-73.94441,40.79866,32,1888
7611,-73.94055,40.80398,57,1888
7612,-73.94055,40.80398,29,1888
7640,-73.975812,40.753888,49,1888
7689,-73.973841,40.753014,31,1888
7692,-73.97283,40.75521,63,1888
7796,-73.96637,40.759,52,1888
7799,-73.96628,40.75897,31,1888
7800,-73.96621,40.75893,46,1888
7806,-73.96612,40.7589,58,1888
7819,-73.9671,40.75757,10,1888
7925,-73.97117,40.75823,21,1888
7926,-73.97117,40.75823,40,1888
92,-73.96068,40.76899,22,1889
105,-73.95721,40.77275,28,1889
122,-73.95887,40.77079,51,1889
179,-73.96099,40.76412,15,1889
181,-73.96236,40.76198,15,1889
188,-73.95728,40.76836,45,1889
294,-73.98442,40.76593,29,1889
300,-73.9845,40.76582,38,1889
320,-73.9897,40.75894,47,1889
360,-73.98714,40.76276,8,1889
392,-73.99119,40.75881,34,1889
473,-73.9889,40.76454,12,1889
515,-73.99321,40.76012,38,1889
570,-73.9869,40.76919,57,1889
663,-73.98964,40.75754,6,1889
685,-73.98803,40.76367,38,1889
834,-73.98391377,40.77136247,20,1889
838,-73.983856,40.772015,52,1889
840,-73.98502,40.770271,23,1889
844,-73.985134,40.770884,49,1889
860,-73.985872,40.770637,24,1889
863,-73.986131,40.770618,26,1889
879,-73.986264,40.770808,13,1889
923,-73.98343,40.77674,6,1889
924,-73.98343,40.77674,21,1889
927,-73.98353,40.77678,27,1889
929,-73.98353,40.77678,54,1889
978,-73.98308,40.76776,8,1889
981,-73.98297,40.76771,43,1889
988,-73.98305,40.76775,62,1889
1026,-73.98365,40.76967,36,1889
1027,-73.98365,40.76967,56,1889
1031,-73.98368,40.76969,64,1889
1032,-73.98368,40.76969,21,1889
1081,-73.97831,40.763233,49,1889
1082,-73.97831,40.763233,47,1889
1106,-73.981602,40.758766,62,1889
1121,-73.986201,40.753216,20,1889
1140,-73.988425,40.75083,61,1889
1144,-73.988503,40.750861,17,1889
1152,-73.986479,40.753459,47,1889
1156,-73.988587,40.750899,7,1889
1170,-73.988368,40.748109,35,1889
1176,-73.98867,40.750932,48,1889
1204,-73.989446,40.748766,27,1889
1212,-73.982722,40.760054,63,1889
1213,-73.982722,40.760054,18,1889
1220,-73.987441,40.75248,11,1889
1264,-73.983308,40.760053,37,1889
1285,-73.98319,40.760364,54,1889
1314,-73.9889,40.75355,28,1889
1362,-73.98874,40.75521,14,1889
1363,-73.98874,40.75521,35,1889
1364,-73.98874,40.75521,48,1889
1366,-73.98874,40.75521,39,1889
1367,-73.98874,40.75521,31,1889
1406,-73.98777,40.75751,31,1889
1424,-73.98962,40.75457,21,1889
1437,-73.99076,40.75344,14,1889
1532,-73.99296,40.75125,48,1889
1549,-73.98992,40.75474,59,1889
1579,-73.98847,40.75746,24,1889
1589,-73.98832,40.75755,32,1889
1604,-73.9909,40.75511,39,1889
1627,-73.98658,40.749,6,1889
1632,-73.98135,40.7676,29,1889
1646,-73.9964,40.74807,38,1889
1649,-73.97483,40.75767,16,1889
1670,-73.9747,40.75762,24,1889
1682,-73.97457,40.75756,24,1889
1695,-73.97448,40.7582,32,1889
1700,-73.97445,40.75751,10,1889
1737,-73.98219,40.75576,41,1889
1752,-73.97615,40.76501,14,1889
1774,-73.97834,40.75324,15,1889
1812,-73.98696,40.75021,65,1889
1832,-73.98441,40.76453,51,1889
1844,-73.966126,40.762227,58,1889
1881,-73.96125,40.778008,40,1889
1887,-73.961231,40.773512,13,1889
1956,-73.952432,40.784788,20,1889
2002,-73.967591,40.766162,37,1889
2051,-73.95207,40.781494,42,1889
2059,-73.953357,40.780981,5,1889
2070,-73.963679,40.76616,41,1889
2079,-73.950711,40.783856,45,1889
2117,-73.95072,40.78491,54,1889
2134,-73.959305,40.772363,23,1889
2179,-73.95824,40.7803,52,1889
2347,-73.94802,40.80923,7,1889
2370,-73.95051,40.80821,61,1889
2590,-73.976802,40.750877,47,1889
2614,-73.976782,40.749379,55,1889
2711,-73.97469,40.74836,64,1889
2712,-73.97469,40.74836,45,1889
2733,-73.97754,40.74392,6,1889
2747,-73.9764,40.74483,51,1889
2850,-73.964595,40.802349,16,1889
3115,-73.93963942,40.81264619,55,1889
3235,-73.9442,40.81582,12,1889
3366,-73.94693,40.81601,30,1889
3394,-73.94823,40.81224,17,1889
3397,-73.94823,40.81224,13,1889
3521,-73.9509,40.81239,37,1889
3530,-73.94352,40.81061,29,1889
3532,-73.94352,40.81061,17,1889
3596,-73.9417,40.81126,53,1889
3669,-73.95596,40.77374,41,1889
3733,-73.95155,40.7727,13,1889
3977,-73.984319,40.716266,25,1889
3978,-73.984319,40.716266,45,1889
3983,-73.986393,40.716263,22,1889
3987,-73.98493,40.71378,7,1889
4002,-73.97625,40.72374,40,1889
4061,-73.988998,40.734256,25,1889
4063,-73.988949,40.734262,6,1889
4067,-73.988635,40.734912,35,1889
4098,-73.986737,40.734842,29,1889
4099,-73.986737,40.734842,51,1889
4105,-73.986654,40.734807,7,1889
4144,-73.98583,40.73578,31,1889
4145,-73.98569,40.73566,46,1889
4152,-73.9865,40.73319,27,1889
4215,-73.98496,40.73674,50,1889
4269,-73.98249,40.73221,40,1889
4290,-73.98224,40.73359,54,1889
4335,-73.990677,40.729973,7,1889
4346,-73.988374,40.730323,11,1889
4363,-73.985656,40.727531,30,1889
4374,-73.983586,40.726031,11,1889
4387,-73.98726,40.73255,22,1889
4405,-73.98691,40.7324,54,1889
4417,-73.98505,40.72899,17,1889
4418,-73.9851,40.72904,31,1889
4419,-73.9851,40.72904,51,1889
4427,-73.98306,40.72808,56,1889
4428,-73.9883,40.72907,59,1889
4660,-74.001568,40.741379,61,1889
4717,-73.998756,40.739229,34,1889
4719,-73.998756,40.739229,21,1889
4755,-73.98892,40.73971,34,1889
4774,-73.99807,40.74244,30,1889
4799,-73.99558,40.74564,59,1889
4850,-74.00045,40.7399,56,1889
4855,-74.00054,40.73993,63,1889
4862,-74.00061,40.73997,63,1889
4864,-73.99576,40.74587,55,1889
4906,-73.9964,40.7462,45,1889
4909,-73.99725,40.74495,45,1889
4910,-73.99725,40.74495,34,1889
4927,-73.99829,40.74408,11,1889
4928,-73.99656,40.74687,57,1889
4953,-73.99921,40.74379,40,1889
4967,-73.99986,40.74256,41,1889
4997,-73.99694,40.74806,9,1889
5000,-73.99864,40.74611,41,1889
5001,-73.99343,40.75294,15,1889
5007,-73.99783,40.74671,10,1889
5018,-73.99948,40.74497,16,1889
5021,-73.99667,40.74878,56,1889
5030,-73.99551,40.75046,7,1889
5050,-74.00232,40.74152,33,1889
5076,-73.9932,40.75446,29,1889
5077,-73.9932,40.75446,40,1889
5095,-73.99447,40.75308,16,1889
5108,-73.99372,40.75397,19,1889
5109,-73.99372,40.75397,22,1889
5124,-73.99376,40.75398,24,1889
5125,-73.99376,40.75398,43,1889
5143,-73.99495,40.75287,52,1889
5154,-74.00221,40.74279,9,1889
5194,-73.99986,40.74605,44,1889
5330,-74.00401,40.7443,53,1889
5331,-74.00401,40.7443,13,1889
5346,-73.98975,40.74561,23,1889
5347,-73.98975,40.74561,51,1889
5395,-73.99759,40.75411,24,1889
5396,-73.99759,40.75411,61,1889
5474,-73.99512,40.73861,43,1889
5475,-73.99512,40.73861,26,1889
5542,-73.99194,40.74453,52,1889
5543,-73.99194,40.74453,13,1889
5544,-73.99194,40.74453,23,1889
5545,-73.99194,40.74453,26,1889
5550,-74.003555,40.731197,57,1889
5551,-74.003555,40.731197,33,1889
5560,-73.990334,40.732292,32,1889
5613,-74.007368,40.736317,60,1889
5614,-74.007368,40.736317,15,1889
5615,-74.007368,40.736317,32,1889
5620,-74.001253,40.732564,50,1889
5621,-74.001253,40.732564,10,1889
5654,-73.999718,40.732888,36,1889
5657,-73.99861,40.734816,6,1889
5658,-73.99861,40.734816,5,1889
5670,-74.000865,40.734352,37,1889
5702,-74.00396,40.731288,12,1889
5703,-74.00396,40.731288,17,1889
5769,-74.00487,40.73752,54,1889
5803,-74.00487,40.73752,21,1889
5857,-74.00229,40.73587,29,1889
5858,-74.00229,40.73587,20,1889
5859,-74.00229,40.73587,46,1889
5860,-74.00229,40.73587,15,1889
5868,-73.99388,40.73187,64,1889
5879,-73.99328,40.73232,24,1889
5894,-74.00476,40.73277,16,1889
5900,-73.99961,40.7312,23,1889
5923,-74.00467,40.7328,8,1889
5934,-74.00458,40.73284,26,1889
6010,-73.99295,40.73174,20,1889
6093,-73.99758,40.73522,10,1889
6226,-73.965873,40.795573,16,1889
6355,-73.969679,40.792319,11,1889
6357,-73.965381,40.798692,5,1889
6358,-73.965381,40.798692,19,1889
6458,-73.969283,40.79596,15,1889
6459,-73.969283,40.79596,16,1889
6468,-73.964885,40.797006,29,1889
6581,-73.96719,40.79947,27,1889
6582,-73.96719,40.79947,10,1889
6813,-73.96125,40.7983,57,1889
6841,-73.96358,40.79449,54,1889
6872,-73.9637,40.79454,56,1889
6895,-73.96592,40.7931,55,1889
6962,-73.97314,40.78445,53,1889
7056,-73.946239,40.793987,57,1889
7059,-73.94884,40.78973,37,1889
7064,-73.948674,40.789807,32,1889
7102,-73.945076,40.793251,32,1889
7124,-73.948349,40.787884,8,1889
7138,-73.947372,40.789254,8,1889
7157,-73.947556,40.78817,39,1889
7178,-73.94724,40.78764,10,1889
7179,-73.94724,40.78764,26,1889
7194,-73.94226,40.79258,9,1889
7196,-73.94437,40.79066,12,1889
7199,-73.94644,40.78814,51,1889
7211,-73.94409,40.79019,29,1889
7234,-73.94694,40.79598,40,1889
7250,-73.94572,40.79701,40,1889
7275,-73.942154,40.800506,65,1889
7337,-73.938818,40.803245,26,1889
7351,-73.939384,40.801846,40,1889
7378,-73.938154,40.805947,22,1889
7406,-73.93812,40.79911,62,1889
7410,-73.93897,40.81089,65,1889
7439,-73.93642,40.79967,16,1889
7445,-73.93781,40.81129,62,1889
7519,-73.93026,40.7998,30,1889
7520,-73.93026,40.7998,24,1889
7521,-73.93026,40.7998,41,1889
7522,-73.93026,40.7998,15,1889
7565,-73.94152,40.80357,11,1889
7574,-73.94161,40.80281,62,1889
7589,-73.94318,40.80042,17,1889
7648,-73.960513,40.757671,35,1889
7754,-73.96661,40.7601,52,1889
7755,-73.96661,40.7601,27,1889
7765,-73.96944,40.75619,48,1889
7766,-73.96944,40.75619,5,1889
7773,-73.96567,40.76059,57,1889
7842,-73.96455,40.75881,23,1889
7857,-73.97122,40.7494,39,1889
7862,-73.96482,40.75716,9,1889
7880,-73.97165,40.74786,50,1889
7903,-73.96063,40.75811,27,1889
7904,-73.96063,40.75811,13,1889
7905,-73.96063,40.75811,56,1889
7906,-73.96063,40.75811,31,1889
7920,-73.97134,40.75816,20,1889
7928,-73.97117,40.75823,10,1889
7929,-73.97117,40.75823,40,1889
7944,-73.97299,40.75278,48,1889
7949,-73.97186,40.75442,56,1889
7957,-73.96884,40.75398,49,1889
7958,-73.96884,40.75398,39,1889
7959,-73.96798,40.75926,13,1889
7960,-73.96798,40.75926,35,1889
